id_comentario_anonimizado,comentario,final_misoginia,final_toxicidade,texto_analise,score_perspective_max,latencia_api,detalhe_toxicity,detalhe_severe,detalhe_identity,detalhe_insult,tipo_origem
comentario_2148090,"ATENÇÃO HOMENS:Recebi este texto e estou repassando para conhecimento de vocês. Peço que após ler, repasse-o para alertar outros homens sobre o feminismo (Mulheres feministas). HOMENS, não namorem, não casem e não tenham filhos sendo que você vai ter gastos financeiros desnecessários com mulher e filhos que não vão te servir pra nada na vida. Relacionamento sem compromisso e de preferência com garota de programa. Invistam em vocês, cuidem da mente, do corpo e do seu dinheiro. Seja solteiro, pois muitas das mulheres atualmente são feministas, narcisistas, tóxicas e abusivas graças ao feminismo. A maioria delas não tem nenhum tipo de respeito pelo homem, ficam pregando o ódio contra os homens dizendo que eles não prestam, tem que morrer e desaparecer da face da terra. Não seja enganado por mulheres. Não se iludam, grande parte esmagadora das mulheres são falsas, dissimuladas, interesseiras, arrogantes, egoístas, mentirosas, covardes, desleais, hipócritas, desonestas, gananciosas, superficiais, manipuladoras, imaturas, oportunistas, exigentes, autoritárias, cruéis, abusivas, etc. E ainda tem as leis feministas que as favorecem em qualquer circunstância. Observem as notícias de mulheres que estão matando os seus namorados, amantes e maridos. Fiquem espertos e não vacilem com as mulheres, pois nos dias atuais muitas delas são verdadeiros monstros prontas para devorá-los, seja psicologicamente, financeiramente e fisicamente. Elas na sua grande maioria só se envolvem com homem por bens materiais, dinheiro e para ter um provedor dentro de casa. E na separação a mulher fica com tudo (Casa, carro, etc.) e ainda terá que pagar pensão alimentícia para ela, mesmo se não tiver filho com a mulher. Se tiver filho, além de pagar a pensão alimentícia, a situação será muito pior no judiciário (Na vara de família) sendo que poderá sofrer falsas acusações por assédio, agressão, estupro e outros crimes. Diante disto, observe que não vale a pena pôr uma mulher dentro da sua casa e muito menos ter filhos. E lembrem-se: Nunca, ou seja, jamais confiem em uma mulher.REDPILL and MGTOW forever.",1,1,"ATENÇÃO HOMENS:Recebi este texto e estou repassando para conhecimento de vocês. Peço que após ler, repasse-o para alertar outros homens sobre o feminismo (Mulheres feministas). HOMENS, não namorem, não casem e não tenham filhos sendo que você vai ter gastos financeiros desnecessários com mulher e filhos que não vão te servir pra nada na vida. Relacionamento sem compromisso e de preferência com garota de programa. Invistam em vocês, cuidem da mente, do corpo e do seu dinheiro. Seja solteiro, pois muitas das mulheres atualmente são feministas, narcisistas, tóxicas e abusivas graças ao feminismo. A maioria delas não tem nenhum tipo de respeito pelo homem, ficam pregando o ódio contra os homens dizendo que eles não prestam, tem que morrer e desaparecer da face da terra. Não seja enganado por mulheres. Não se iludam, grande parte esmagadora das mulheres são falsas, dissimuladas, interesseiras, arrogantes, egoístas, mentirosas, covardes, desleais, hipócritas, desonestas, gananciosas, superficiais, manipuladoras, imaturas, oportunistas, exigentes, autoritárias, cruéis, abusivas, etc. E ainda tem as leis feministas que as favorecem em qualquer circunstância. Observem as notícias de mulheres que estão matando os seus namorados, amantes e maridos. Fiquem espertos e não vacilem com as mulheres, pois nos dias atuais muitas delas são verdadeiros monstros prontas para devorá-los, seja psicologicamente, financeiramente e fisicamente. Elas na sua grande maioria só se envolvem com homem por bens materiais, dinheiro e para ter um provedor dentro de casa. E na separação a mulher fica com tudo (Casa, carro, etc.) e ainda terá que pagar pensão alimentícia para ela, mesmo se não tiver filho com a mulher. Se tiver filho, além de pagar a pensão alimentícia, a situação será muito pior no judiciário (Na vara de família) sendo que poderá sofrer falsas acusações por assédio, agressão, estupro e outros crimes. Diante disto, observe que não vale a pena pôr uma mulher dentro da sua casa e muito menos ter filhos. E lembrem-se: Nunca, ou seja, jamais confiem em uma mulher.REDPILL and MGTOW forever.",0.36273825,0.3273274898529053,0.3317266,0.023076924,0.36273825,0.24928534,comentarios
comentario_329013,Da nojo da ideologia feminista que as mulheres seguem que afetam homens e mulheres de bem..,1,1,Da nojo da ideologia feminista que as mulheres seguem que afetam homens e mulheres de bem..,0.37432748,0.30750370025634766,0.34328604,0.023076924,0.37432748,0.34032786,comentarios
comentario_1584195,"O cara tem medo de se molhar e vai pra chuva,   aí não tem jeito q uma hora ele vai se molhar",0,0,"O cara tem medo de se molhar e vai pra chuva,   aí não tem jeito q uma hora ele vai se molhar",0.06421452,0.2680056095123291,0.06421452,0.0027275085,0.003385304,0.02982438,comentarios
comentario_536276,As feminazi's não criticam esses conteúdos 🧐,1,1,As feminazi's não criticam esses conteúdos 🧐,0.54823303,0.2748537063598633,0.54823303,0.23223428,0.5135796,0.5130944,comentarios
comentario_1385872,"Vc vai achar, só se vc conquistar um homem q nasceu da década de 90 pra trás, de lá pra cá,,,tá difícil,,😂😂😂😂",0,0,"Vc vai achar, só se vc conquistar um homem q nasceu da década de 90 pra trás, de lá pra cá,,,tá difícil,,😂😂😂😂",0.05799546,0.29215264320373535,0.05799546,0.0017642975,0.0071775843,0.0314771,comentarios
comentario_2807545,"Provérbios 14.1: Toda mulher sábia edifica a sua casa, mas a tola a derruba com as suas mãos.",0,0,"Provérbios 14.1: Toda mulher sábia edifica a sua casa, mas a tola a derruba com as suas mãos.",0.18269104,0.28432536125183105,0.18269104,0.009765625,0.056582913,0.13064787,comentarios
comentario_1283842,Lembrei de Sócrates... acusado apenas por pensar.,0,0,Lembrei de Sócrates... acusado apenas por pensar.,0.056758508,0.22929859161376953,0.056758508,0.0010347366,0.0034038029,0.03522326,comentarios
comentario_2265759,foi boa mano!! 😃😃 foi por isso que eu passei por quatro mulheres ...e não fiquei nada de boa!! Só decepção.,0,0,foi boa mano!! 😃😃 foi por isso que eu passei por quatro mulheres ...e não fiquei nada de boa!! Só decepção.,0.2763787,0.30216431617736816,0.2763787,0.0126394415,0.08831879,0.076819435,comentarios
comentario_2222288,"O CARA MARCOU O CASAMENTO SABENDO QUE ELA TEM 7 FILHOS E AGORA ESTÁ PERGUNTANDO O QUE VAI FAZER? NAO É HOMEM, É UM SEM CARÁTER, ESPERO QUE ELE NÃO CASE , ESSA MULHER NAO MERECE ESTE CALHORDA!",0,1,"O CARA MARCOU O CASAMENTO SABENDO QUE ELA TEM 7 FILHOS E AGORA ESTÁ PERGUNTANDO O QUE VAI FAZER? NAO É HOMEM, É UM SEM CARÁTER, ESPERO QUE ELE NÃO CASE , ESSA MULHER NAO MERECE ESTE CALHORDA!",0.5678696,0.28061485290527344,0.4838166,0.04666401,0.08831879,0.5678696,comentarios
comentario_2272138,"  sem falar que as mulheres quando conhecem o cara a primeira coisa que ela quer saber é se o imóvel é alugado ou não, falo por experiência própria, quando conheço uma mina e falo que moro no meu AP meu Deus do céu a conversa muda na hora!",1,1,"  sem falar que as mulheres quando conhecem o cara a primeira coisa que ela quer saber é se o imóvel é alugado ou não, falo por experiência própria, quando conheço uma mina e falo que moro no meu AP meu Deus do céu a conversa muda na hora!",0.16678599,0.2910940647125244,0.16678599,0.006980896,0.07012023,0.060927123,comentarios
comentario_182082,Também não gosto de muita maquiagem,0,0,Também não gosto de muita maquiagem,0.023671126,0.32859253883361816,0.023671126,0.0007390976,0.0032743104,0.011046898,comentarios
comentario_2387338,O Ale é otimo!! Otimas perguntas Ale!! Parabens Dra. Diva e junior fique com o Ale que ele é muito bom!!!,0,0,O Ale é otimo!! Otimas perguntas Ale!! Parabens Dra. Diva e junior fique com o Ale que ele é muito bom!!!,0.0062778685,0.2754645347595215,0.004775103,0.00037670135,0.0008509507,0.0062778685,comentarios
comentario_2761000,E eu q nunca peguei ninguem faço oq?,0,0,E eu q nunca peguei ninguem faço oq?,0.014702292,0.24568533897399902,0.014702292,0.0007581711,0.0017481487,0.009013886,comentarios
comentario_2626671,"Faça o seguinte; quando chamar uma ""mulher"" pra sair, fale a ela que vc não é o pai delas e que você vai pagar apenas a sua parte! Assim ela irá levar a parte dela, vocês almoçam, conversam, cada um paga o seu e no fim cada um vai pra sua casa. Ponto! Não tem segredo, é só falar antes de convidar, espero ter ajudado.",1,0,"Faça o seguinte; quando chamar uma ""mulher"" pra sair, fale a ela que vc não é o pai delas e que você vai pagar apenas a sua parte! Assim ela irá levar a parte dela, vocês almoçam, conversam, cada um paga o seu e no fim cada um vai pra sua casa. Ponto! Não tem segredo, é só falar antes de convidar, espero ter ajudado.",0.075294,0.31778478622436523,0.075294,0.0023269653,0.019977676,0.030816011,comentarios
comentario_1748703,O maior gatilho de todos é a indiferença..,0,0,O maior gatilho de todos é a indiferença..,0.036634352,0.3000180721282959,0.036634352,0.0010204315,0.0020163832,0.021610579,comentarios
comentario_727567,"Para mim a red me acordou, agora vejo a realidade mais claramente, hoje foco principal, eu mesmo, tanto fisico, mental e financeiro... relacionamentos só gastos por migalhas, ""a laranja não está valendo a espremida"". acordem!!",0,1,"Para mim a red me acordou, agora vejo a realidade mais claramente, hoje foco principal, eu mesmo, tanto fisico, mental e financeiro... relacionamentos só gastos por migalhas, ""a laranja não está valendo a espremida"". acordem!!",0.09394901,0.27951931953430176,0.09394901,0.0015544891,0.0045137387,0.04442204,comentarios
comentario_1208598,Independente de qualquer coisa quem tem que questionar  os erros da guardião@  genitor@ são as pessoas adultas  não precisa desgastar o psicológico de uma criança,0,0,Independente de qualquer coisa quem tem que questionar  os erros da guardião@  genitor@ são as pessoas adultas  não precisa desgastar o psicológico de uma criança,0.04166769,0.2387712001800537,0.04166769,0.0012111664,0.005401687,0.029053112,comentarios
comentario_745462,Chorei...quanta dor ela sentiu..eu não faria isso com ela... Um amorzinho,0,0,Chorei...quanta dor ela sentiu..eu não faria isso com ela... Um amorzinho,0.015770407,0.27605772018432617,0.015770407,0.00074863434,0.0012394282,0.008025879,comentarios
comentario_2985424,"O homem tem que ter energia masculina o homem, e a mulher tem que ficar na sua posição da energia feminina",1,1,"O homem tem que ter energia masculina o homem, e a mulher tem que ficar na sua posição da energia feminina",0.20680901,0.30748438835144043,0.18744208,0.007858276,0.20680901,0.055547886,comentarios
comentario_2129962,Imagina ser uma mulher adulta e em uma surto de birra punir seu marido pq ele n deu oq vc queria,1,1,Imagina ser uma mulher adulta e em uma surto de birra punir seu marido pq ele n deu oq vc queria,0.13388206,0.3185243606567383,0.13388206,0.008850098,0.039972372,0.046178754,comentarios
comentario_2893813,"Se fosse o Chad da bmw branca era outra estória bro. Até porque quando a mulher te quer de fato tu não precisa chegar. Ela mesma chega em vc, tá ligado??😂Por essas e outras 😊não chego em mulher.😊.Quem já viu um canal de cara numa Porsche trabalhando de Uber? Ela pega uma chamada de uma jovem que pede a ele pra levar ela na festa de sua amiga, no final da corrida antes descer do carro ela pede um beijo do cara e o cara é claro, cumpre seu papel.😂Elas criam regras pro bonzinho e quebra as regras com o Chad, sacou!",1,1,"Se fosse o Chad da bmw branca era outra estória bro. Até porque quando a mulher te quer de fato tu não precisa chegar. Ela mesma chega em vc, tá ligado??😂Por essas e outras 😊não chego em mulher.😊.Quem já viu um canal de cara numa Porsche trabalhando de Uber? Ela pega uma chamada de uma jovem que pede a ele pra levar ela na festa de sua amiga, no final da corrida antes descer do carro ela pede um beijo do cara e o cara é claro, cumpre seu papel.😂Elas criam regras pro bonzinho e quebra as regras com o Chad, sacou!",0.19599396,0.3149068355560303,0.19599396,0.016964722,0.06929302,0.107333586,comentarios
comentario_1081160,"Ja 7 vezes bem feita, pelo menos a ereção, mais a ejaculação não kkk mais o prazer não depende da quantidade de esperma, e foi bem feita a ponto da 7 não terminar por so ter a ereção e o prazer ja tava longe, só a eracao algo anormal sem tomar nada !!!",0,1,"Ja 7 vezes bem feita, pelo menos a ereção, mais a ejaculação não kkk mais o prazer não depende da quantidade de esperma, e foi bem feita a ponto da 7 não terminar por so ter a ereção e o prazer ja tava longe, só a eracao algo anormal sem tomar nada !!!",0.44933176,0.32596254348754883,0.44933176,0.16960317,0.03636306,0.16795322,comentarios
comentario_1143809,"Tem um pastor que falou isso a  pessoa aponta o pecado da outra,,  mais o dela ela não fala,  , pra Deus homem e mulher e igual, os dois devem se  casar virgem",0,0,"Tem um pastor que falou isso a  pessoa aponta o pecado da outra,,  mais o dela ela não fala,  , pra Deus homem e mulher e igual, os dois devem se  casar virgem",0.19986437,0.27472758293151855,0.19986437,0.015157142,0.10221587,0.08459369,comentarios
comentario_993533,É tu né clôvis? Braços fortes kkk,0,0,É tu né clôvis? Braços fortes kkk,0.27525392,0.27366137504577637,0.27525392,0.017997624,0.10221587,0.07270074,comentarios
comentario_789972,Gaulês aprendeu nada. Hahahahah,0,0,Gaulês aprendeu nada. Hahahahah,0.11912931,0.2727854251861572,0.11912931,0.0023651123,0.012340514,0.081508696,comentarios
comentario_1400216,"Que conforto! Um Super Nintendo, um Beat 'em up e uma bebida",0,0,"Que conforto! Um Super Nintendo, um Beat 'em up e uma bebida",0.14082454,0.27901124954223633,0.14082454,0.007820129,0.010581387,0.02657372,comentarios
comentario_2059068,"Casal com bom humor, parabéns aos dois.",0,0,"Casal com bom humor, parabéns aos dois.",0.0057838657,0.24097585678100586,0.0032828837,0.0002682209,0.0007492066,0.0057838657,comentarios
comentario_2559126,"COMO É SEU NOME? É Alcides, mas pode me chamar de Carol...é Carol, e não carai, vice?",0,1,"COMO É SEU NOME? É Alcides, mas pode me chamar de Carol...é Carol, e não carai, vice?",0.30464804,0.2808506488800049,0.30464804,0.015415368,0.008916483,0.11464815,comentarios
comentario_2475888,"Bom dia , Don , gostando de ver que apesar dos pesares o canal está crescendo",0,0,"Bom dia , Don , gostando de ver que apesar dos pesares o canal está crescendo",0.019728716,0.2734835147857666,0.019728716,0.0019264221,0.0050687063,0.010438894,comentarios
comentario_307172,Ainda tem um grupinho que coloca na cabeça dos desavisados que não vale a pena fazer faculdade. Pois na minha opinião vale sim foi o que me ajudou a sair da vida de doméstica trabalhando muito e ganhando pouquíssimo.,0,0,Ainda tem um grupinho que coloca na cabeça dos desavisados que não vale a pena fazer faculdade. Pois na minha opinião vale sim foi o que me ajudou a sair da vida de doméstica trabalhando muito e ganhando pouquíssimo.,0.048099842,0.32410240173339844,0.048099842,0.0014781952,0.0051797,0.032909457,comentarios
comentario_2735222,"""Nega dinheiro, ela fecha as pernas""Isso ai tem um nome.",1,1,"""Nega dinheiro, ela fecha as pernas""Isso ai tem um nome.",0.25462922,0.25638318061828613,0.25462922,0.011749268,0.006992595,0.16551061,comentarios
comentario_1921243,O Miquéias não liga pra isso amor,0,0,O Miquéias não liga pra isso amor,0.04760506,0.2805616855621338,0.04760506,0.0022029877,0.016862517,0.021481665,comentarios
comentario_1012444,"PERFEITO"" EXCELENTE"" UM VERDADEIRO"" PAI E GUERREIRO""",0,0,"PERFEITO"" EXCELENTE"" UM VERDADEIRO"" PAI E GUERREIRO""",0.027324399,0.27827954292297363,0.027324399,0.0024318695,0.004328749,0.010590895,comentarios
comentario_2957795,"Vc e troxa viver com mulher dessa amor próprio,",1,1,"Vc e troxa viver com mulher dessa amor próprio,",0.10826672,0.2539496421813965,0.10826672,0.004558563,0.016058605,0.04032305,comentarios
comentario_2782628,Esse chad guatemalteco nunca me convenceu.,0,1,Esse chad guatemalteco nunca me convenceu.,0.10566349,0.2862532138824463,0.10566349,0.0044822693,0.050443888,0.06372428,comentarios
comentario_946994,As mulheres Agora querem tudo pronto . Nao esperar 10 o 20 anos para conquistar suas coisas,1,1,As mulheres Agora querem tudo pronto . Nao esperar 10 o 20 anos para conquistar suas coisas,0.15711457,0.2792789936065674,0.15711457,0.0061035156,0.11744241,0.06564732,comentarios
comentario_1110159,O pai é tiquinTiquinho de um tiquinho de outro,0,0,O pai é tiquinTiquinho de um tiquinho de outro,0.2854903,0.2209019660949707,0.2854903,0.012435913,0.01565665,0.2838064,comentarios
comentario_1539128,"A grana de um, a jamba de outro.",0,1,"A grana de um, a jamba de outro.",0.013508516,0.3120574951171875,0.013508516,0.0006246567,0.001572409,0.0113509,comentarios
comentario_1747984,"Você só pode tá viajando. A régua delas só baixam quando estão velhas,cansadas, endividadas,traumatizadas e às vezes com filho, aí sim ""talvez"" o solteiro vai ter chances,mas vai pegar o resto.",1,1,"Você só pode tá viajando. A régua delas só baixam quando estão velhas,cansadas, endividadas,traumatizadas e às vezes com filho, aí sim ""talvez"" o solteiro vai ter chances,mas vai pegar o resto.",0.11067997,0.26934146881103516,0.11067997,0.005683899,0.025806036,0.0670459,comentarios
comentario_543674,Agora pega as amigas. Faz tesourinha kkk,1,1,Agora pega as amigas. Faz tesourinha kkk,0.26293078,0.2684481143951416,0.26293078,0.023076924,0.060220852,0.13064787,comentarios
