id_comentario_anonimizado,comentario,final_misoginia,flag_misoginia,final_toxicidade,flag_toxicidade
comentario_1178972,"@ -u4w trabalhei 15 anos fazendo laboratório numa fábrica onde por turno eram 6 inspetores de qualidade no meu turno eram quatro mulheres eu e um rapaz alegre. Quando elas se juntavam para falar amenidades o que eu ouvia era era simplesmente constrangedor. Um marido que tinha o brinquedo torto para a direita, um outro que parecia um coelho na hora H, um outro que era um galo de terreiro e o quarto que gostava de inversão. Eu me perguntava qual a necessidade que aquelas mulheres Casadas tinham de revelar as suas intimidades ??? Depois reclamam dos CHIFRES e da ""covardia"" das amigas, da para acreditar nisso ???",1,1,1,1
comentario_2052871,Ele tem que escolher a própria companhia. Mgtow forever. Viver a solitude.,0,1,0,1
comentario_1948484,onde encontrar essa mulher? Em Marte?,0,0,0,0
comentario_1349163,"@  mas se a mulher quer humilhar o cara por ser pobre, é um livramento pra ele, tem bastante mina se iludindo com coach de instagram, mas tem bastante mina que é pé no chão também, a minha crítica é o modo como o cara se expressou, querendo passar de fodão mas não tava com tudo isso",0,1,0,0
comentario_2519067,Imagina uma MERDA dessa dando cria!!!!,0,1,1,1
comentario_2121978,"Isso so pode ser alguma tipo de problema como trauma ou coisa assim,tabu a respeito de sexo pode ser bonita como vc mas dispenso, não aceitaria nunca viver no papai e mamãe pra sempre, ninguém merece, seria o marido mais infeliz do mundo ou não iria sair da casa da luz vermelha.",1,0,1,1
comentario_1812916,Gosto muito das expressões do rapaz ❤😂,0,1,0,1
comentario_1663470,O HOMEM sorri para esconder sua DOR.... A MULHER CHORA para esconder sua CULPA!,1,1,1,1
comentario_1580814,SINTO PELA FAMILIA QUE DEUS CONFOETE MAIS ELE PROCUROU,0,1,0,1
comentario_162539,"Verdade, eu tenho toc diagnosticado e a meditação ajuda muito",0,1,0,1
comentario_163134,Essa atriz é muito legal e linda.😊,0,1,0,1
comentario_879517,"É isso mesmo, assisto aquele canal História de divórcio,  e na maioria dos casos, são mulheres incríveis,  trabalham dentro e fora de casa, fazem de tudo pelo seu casamento e os trouxa ao invés de valorizar,  acabam com a autoestima da mulher, por vezes até com violência.  No fim ficam sem essa mulher e ela sai da relação destruída,  e precisando de força pra vencer!😢",0,1,1,0
comentario_2228191,Parabéns para todas as mulheres ❤❤❤,0,1,0,1
comentario_2668999,Verdade o cara que errou foi emocionado,0,1,0,1
comentario_2359618,Realidade.....nunca te amou. Só  isso.,0,1,0,1
comentario_948066,Sem noção tranqueira kkkkkkkkk,0,1,1,1
comentario_2225888,"Ele tem o que ela quer, ela quer o que ele tem. Troca de favor não faz mal a ninguém. Kkkkk",0,1,0,1
comentario_2606726,"Isso aí! Se quiserem ir no âmago da questão, ouçam Davi Honk. Vamos parar de nos relacionar!",0,1,0,1
comentario_540662,Melhor  fica solteiro  que  guerra vai  mora em  São Paulo  o no Rio,0,1,0,1
comentario_1606210,@ -or9zj ... Oi ! Estou bem e vc ?,0,1,0,1
comentario_2251700,Só quero os benefícios kkkk não quero as obrigações,0,1,0,1
comentario_2563544,@ -i5v esse é seu argumento uau🤣🤣🤣🤣🤣🤣,0,1,0,1
comentario_1829536,"que coisa, parece que as pessoas não estão se achando então kk",0,1,0,1
comentario_1226865,"São apenas um DETALHE. Roberto Carlos é um ser humano como outro qualquer. Ele tem muitas EMOÇÕES. Imagine enfrentar essa ROTINA de shows há décadas? Se não gosta, O PORTÃO é bem ali, AMIGO.",0,1,0,1
comentario_2749073,"Não é somente a mulher chata. Antigamente o casamento durava porque a mulher aceitava a traição masculina como algo natural. Quando ela contava a traição do seu esposo para outra pessoa, o conselho era, “ele te tratou mau, se não, então não separa, porque todos cometem esse erro, mesmo o homem caseiro, se tiver oportunidade, ele vai trair dentro da sua casa porque é a natureza do homem”.",1,0,0,1
comentario_805016,@  KKKKKKKKKKKKKKKKKKKKKKKKKKKKKK!,0,1,0,1
comentario_1383137,Rose eh a maior biscatona de todos os tempos kkkkkk,0,1,0,0
comentario_2480869,"Ei Copini, o povo tem o direito e o dever de se revoltar 👍🏼",0,1,0,1
comentario_525892,"Deus do céu, essa primeira mulher conseguiu passar para o mundo inteiro o quanto é   a credo 🤮🤮🤮",0,1,1,1
comentario_2804934,"Os ""experts"" em relacionamentos modernos continuam batendo na tecla da igualdade. As feministas e as intoxicadas pelo movimento (todas as mulheres; sem exceção) nunca quiseram igualdade, mas sim subjugar os homens, destruindo a nossa masculinidade e nos sufocando com leis desiguais e opressoras. O casamento virou uma instituição falida, e qualquer tipo de relacionamento com as mulheres atuais, virou algo desvantajoso e muito perigoso para os homens. Um simples atendimento de uma secretária, lojista ou seja lá o que for, pode ser desastroso e irreversível para a nossa honra e reputação.",1,1,1,1
comentario_1361913,"Esquerdistas como o Álvaro, defendem o indefensável. Não tem argumentos, só sabem rotular e tentar cancelar os outros. Quando em um debate organizado, saem “cagados e se arrastando”.",0,1,1,1
comentario_659913,Vc constrói tijolo por tijolo pra ver ele usufruir com outra ...,0,1,0,1
comentario_1406866,Da mesma turma queremos emagrecer comendo brigadeiro 😅,0,1,1,0
comentario_1741056,"Muitas barangas também fazem ""doce"" para os homens. Vamos ficar o mais longe possível dessas serpentes.",1,1,1,1
comentario_1546111,O nosso mínimo depende do mínimo delas... Coisa mais óbvia...,0,1,0,1
comentario_2940344,"Isso prova que a gente não compra nada pra gente, compra pra família, isso é parte do valor do homem.",0,1,0,1
comentario_97096,"Essa  Mulher tem  espírito   capacho  ,    quer  viver  debaixo  das  patas   assassinas   de  homens  da  caverna !  Que  é   isso !!",0,1,1,1
comentario_1723569,Esse cara é muito grande super pai❤❤❤❤❤,0,1,0,1
comentario_801952,"Na verdade,alessandra negrini foi abençoada ,pq a muitas com a mesma idade que sofreram menos que a Alessandra e estão piores tbm,é igual aquele japones que faz musculação e tem 70 anos e não parece",0,0,1,0
comentario_1722192,Essa mulher é especialista em que? Em falar   kkkkkkkkkkkkkkkkkk Ela começou bem mas dps começou a inventar um monte de informação sureal com base nas vozes do além pra tentar dar aquela impactada kkkkkkkkkkkkkkk,0,0,1,1
comentario_2148090,"ATENÇÃO HOMENS:Recebi este texto e estou repassando para conhecimento de vocês. Peço que após ler, repasse-o para alertar outros homens sobre o feminismo (Mulheres feministas). HOMENS, não namorem, não casem e não tenham filhos sendo que você vai ter gastos financeiros desnecessários com mulher e filhos que não vão te servir pra nada na vida. Relacionamento sem compromisso e de preferência com garota de programa. Invistam em vocês, cuidem da mente, do corpo e do seu dinheiro. Seja solteiro, pois muitas das mulheres atualmente são feministas, narcisistas, tóxicas e abusivas graças ao feminismo. A maioria delas não tem nenhum tipo de respeito pelo homem, ficam pregando o ódio contra os homens dizendo que eles não prestam, tem que morrer e desaparecer da face da terra. Não seja enganado por mulheres. Não se iludam, grande parte esmagadora das mulheres são falsas, dissimuladas, interesseiras, arrogantes, egoístas, mentirosas, covardes, desleais, hipócritas, desonestas, gananciosas, superficiais, manipuladoras, imaturas, oportunistas, exigentes, autoritárias, cruéis, abusivas, etc. E ainda tem as leis feministas que as favorecem em qualquer circunstância. Observem as notícias de mulheres que estão matando os seus namorados, amantes e maridos. Fiquem espertos e não vacilem com as mulheres, pois nos dias atuais muitas delas são verdadeiros monstros prontas para devorá-los, seja psicologicamente, financeiramente e fisicamente. Elas na sua grande maioria só se envolvem com homem por bens materiais, dinheiro e para ter um provedor dentro de casa. E na separação a mulher fica com tudo (Casa, carro, etc.) e ainda terá que pagar pensão alimentícia para ela, mesmo se não tiver filho com a mulher. Se tiver filho, além de pagar a pensão alimentícia, a situação será muito pior no judiciário (Na vara de família) sendo que poderá sofrer falsas acusações por assédio, agressão, estupro e outros crimes. Diante disto, observe que não vale a pena pôr uma mulher dentro da sua casa e muito menos ter filhos. E lembrem-se: Nunca, ou seja, jamais confiem em uma mulher.REDPILL and MGTOW forever.",1,1,1,1
comentario_554526,Parabéns meu rapaz e assim que se faz com mulheres oferecidas 👏👏👏👏👏👏👏,1,1,1,1
comentario_1367874,"kkk... as ""espertas"" são as mais fáceis ... kkkk",1,1,1,1
comentario_329013,Da nojo da ideologia feminista que as mulheres seguem que afetam homens e mulheres de bem..,1,1,1,1
comentario_1964899,"Que VÍDEO MARAVILHOSO. Por MAIS HOMENS SELETIVOS com mulheres.👏👏👏👏👏  Pela não seletividade muitos pegam HIV, SÍFILIS, CANCRO, Gonorreia e etc. Uma loka dessas deve tá cheia de DROGA na cabeça, ANABOLIZANTES e REMÉDIOS PSIQUIÁTRICOS. A LIBIDO da mulher é BEM DIFERENTE da Libido do homem.  Mulher o tempo todo no Cio só deve ter TRANSTORNOS de HUMOR ou BODERLINE DESESOERADA. Conheço histórias parecidas com essa de mulheres no Caps que levaram esses relacionamentos para frente e no final ganharam LITERALMENTE uma Facada ou elas batendo na porta deles. Mulher assim loka no cio só pode ser CILADA ou GOLPE da BARRIGA e METE FILHO, FURAM PRESERVATIVOS e etc.",1,1,1,1
comentario_2912274,"CUMPLICIDADE? Ela: só cuida das crianças. Ele: tem que trabalhar, chegar em casa, limpar toda a bagunça, fazer a comida de todos, e se pá ela ainda trai ele. show de cumplicidade.",0,0,1,1
comentario_1584195,"O cara tem medo de se molhar e vai pra chuva,   aí não tem jeito q uma hora ele vai se molhar",0,1,0,1
comentario_1747456,@  Melhor investimento que você faz em se mesmo!,0,1,0,1
comentario_2404501,"  Ué como eu disse, já dei aula de reforço para Debora acima, e também conheço os filhos dos meus primos, eles são de boaça,  se você tornar algo interessante eles querem.Tenho vários ""testes empíricos"" sobre isso. Celular não é impedimento, pois antes dessa geração existia, tv, console de computador e namorico de rua e o vício era o mesmo. Inclusive se sua sobrinha ainda for muito nova, recomendo usar algum app de controle de idade para bloquear o acesso dela a determinados conteúdos, mas vou logo dizendo isso não é solução a longo prazo e vai dar dor de cabeça a curto, mas é efetivo a médio.",0,1,0,1
comentario_1402488,Nossa essa foi a cena mais bizarra ridícula que eu assisti este ano no youtube.😅😅😅,0,1,0,1
comentario_747441,"ESSE É SÁBIO, SABE SE LIVRAR DAS GOLPISTAS.",0,0,0,0
comentario_536276,As feminazi's não criticam esses conteúdos 🧐,1,1,1,1
comentario_542450,"É impressionante a quantidade de pais que não tem cuidado com os filhos simplesmente porque ""acham"" que nada de ruim vai acontecer.  Não quer ter trabalho  ?  Não tenha filhos.",0,1,0,1
comentario_941845,"Ou essa Watanabi é uma super espiã ou uma X-Man da vida real, porque não faz sentido algum essa história toda.",0,1,0,1
comentario_642568,"   É  bem  por  aí   ...Quando  o  homem  manda  mensagem  pra uma mulher  , ela  vai  no perfil  dele  ver   se  compen$a  dar  atencao  pra ele  😏",1,1,1,1
comentario_1837362,O Claytim procurando o motoca até hoje pra arrebentar a cara dele ....😌,0,1,1,0
comentario_2297165,"Pavapato: o estado não pode controlar as pessoas, porque isso dá um poder ilegítimo pro estadoSelva: então a mulher pode controlar o próprio corpoPavapato: o estado, vem aqui por favor que eu não tô gostando dessas atitudes",0,1,1,0
comentario_2917596,"O simbolo maior nessa area é o Gabriel. Ta certo que armaram pra ele mas, ele caiu pela libido.",0,1,1,0
comentario_1612877,"Além de inteligente, muito bonita.",0,1,0,1
comentario_41188,"Já pararam pra pensar que a mulher ferra o homem de todos os lados, ferra o sujeito que paga pensão, e ferra o próprio filho que terá que cuidar de 2 pais dependendo do caso na velhice! Já que a paternidade vem com todas as responsabilidades reciprocas para todos os lados",1,1,1,1
comentario_1385872,"Vc vai achar, só se vc conquistar um homem q nasceu da década de 90 pra trás, de lá pra cá,,,tá difícil,,😂😂😂😂",0,1,0,1
comentario_2797022,"Maaaaaano. ""Deu sorte"" Numa dessas, ""a mulher"" se joga no chão, se bate, se joga na porta E VAI DIZER Q FOI AGREDIDA. E um juíz ainda prende, acaba com a vida do traído, SO PELA PALAVRA DO LIXO",1,1,1,1
comentario_586919,"  ela aprendeu esse meme ""sentiu"" e fica repetindo. Qi baixo.",0,0,1,1
comentario_1272000,"E nós mulheres falamos o mesmo, tem um monte de encostado por aí.",0,1,0,0
comentario_2776188,Isso se a WW3 não rolar esse ano,0,1,0,1
comentario_1704875,😂😂😂OMG 😂😂😂ESTA IMPLORANDO POR LEITE CONDESADO NESTLE..,0,1,0,1
comentario_2807545,"Provérbios 14.1: Toda mulher sábia edifica a sua casa, mas a tola a derruba com as suas mãos.",0,0,0,0
comentario_898389,Falou tudo. Homem é hipócrita mesmo. Quer esposa troféu e ainda reclama de chifre.,1,1,1,1
comentario_1614882,@  Qual o nome? fiquei curioso,0,1,0,1
comentario_1283842,Lembrei de Sócrates... acusado apenas por pensar.,0,1,0,1
comentario_2575956,"A mulher tem a chave do sexo é o homem a chave do relacionamento, não tem nada mais desconfortável saber q todo mundo pegou e vc está c aquela pessoa .. não da.",1,1,1,1
comentario_2643100,"Pior que existem esses tipos, lamentável!",0,1,0,1
comentario_1761864,"aquela lei da segregação no Paraná tem que aprovar o quanto antes, acelerecionismo nesses mang1nas, ta pouco ainda.",0,1,1,1
comentario_2363479,Aí falam mal de GP olha essa aí 😂😂😂😂,1,1,1,1
comentario_2797118,"Toda história tem dois lados, mas é incrível como sempre é o correto e o justo né…. Todo mundo é errado, aproveitadores e entre diversos outras coisas….",0,1,0,1
comentario_1845621,Sobre a put  ter chegado na política ou vice e versa.😅😂😂,1,0,1,0
comentario_2748544,"É por isso que muitas mulheres querem casar, elas sabem que quando o divórcio chegar, elas ficarão com todos os bens materiais dos homens, deixando a manginada ilidida na bancarrota. Realmente, as mulheres modernas estão completamente insanas , as leis mais insanas ainda. Marriage Strike now !",1,1,1,1
comentario_2660926,"Quanto comentário de gente burra. Vcs já viram como funciona a Maria da Penha na verdade? Já viram que o cara aguarda dentro da casa com a mulher? Já pararam pra pesquisar quantas morrem após a denuncia? Cês tem a internet pra buscar informações de qualidade e preferem bostejar. A regra é a msm tanto pro homem quanto pra mulher, vc tem de ter provas, fazer o exame de corpo de delito, o acusado aguarda em liberdade independente de ser homem ou mulher. Nossa é MT burrice, além de que MTS vezes mesmo provado a agressão a única coisa que acontece é o pagamento de uma multa e medida cautelar, mais nada. Vão se informar, Sigma e feminista são uma cambada de idiota destilando ódio ao sexo oposto. Se depender desses dois grupos de babacas os humanos entram em extinção já já, as únicas grávidas vão ser as putas pq Sigma paga de certo mas só gosta de comer vagabunda.",1,1,1,1
